session_id,min,max,duration_seconds
2c00aacc-ce8a-42b0-a1f8-3f28d233f6e3,2025-01-01 13:52:26,2025-01-01 13:52:26.000000,0.0
2c00d950-4c21-48e1-9251-9c648ed6c7f4,2025-01-01 23:54:59,2025-01-02 00:00:16.000000,317.0
2c02447e-b9e8-4ebc-a422-6a6ce5b6f822,2025-01-05 21:02:35,2025-01-05 21:08:15.000000,340.0
2c041da9-60cd-41ea-9f93-3cf1dbc5a7cd,2025-01-01 07:54:53,2025-01-01 08:03:05.000000,492.0
2c04e9ec-9280-4897-ab5d-0a5bffb7449e,2025-01-06 16:17:16,2025-01-06 16:21:43.000000,267.0
2c0531f4-a134-49c5-b92d-7787b8fc2a75,2025-01-01 07:18:50,2025-01-01 07:19:40.000000,50.0
2c067107-90c5-43c8-ac6e-1369d14ec0e3,2025-01-02 18:21:06,2025-01-02 18:30:48.000000,582.0
2c069f07-e374-41cf-9422-93d231bf1c38,2025-01-01 20:12:01,2025-01-01 20:12:01.000000,0.0
2c0a912d-9473-4409-a639-21504bcd71ed,2025-01-01 07:57:41,2025-01-01 07:59:35.000000,114.0
2c0e6104-ee2e-479d-b4d0-a21adbabf86e,2025-01-06 03:29:14,2025-01-06 03:29:14.000000,0.0
2c0ec71f-ba27-4b63-9d95-d9f4bbfdbab1,2025-01-03 10:28:58,2025-01-03 10:45:09.000000,971.0
2c104c8b-60f9-40ad-9f19-4a74113988ed,2025-01-02 01:39:59,2025-01-02 01:48:02.000000,483.0
2c136786-c64c-43d7-a76e-8d2b95baa5fb,2025-01-03 19:10:35,2025-01-03 19:19:44.000000,549.0
2c139b3c-1be9-4313-9c33-1b335f9439d9,2025-01-04 03:58:23,2025-01-04 04:04:40.000000,377.0
2c163027-e386-486c-9742-9f369463c45a,2025-01-02 03:08:40,2025-01-02 03:08:40.000000,0.0
2c17479f-5032-4079-9ae3-817ee7b230a0,2025-01-04 15:49:26,2025-01-04 15:49:26.000000,0.0
2c1ae2e0-ac7a-415f-8428-c93c82034548,2025-01-02 19:57:08,2025-01-02 19:59:46.000000,158.0
2c1ccf79-62d7-41e8-baa5-c8d9e9776204,2025-01-04 02:48:10,2025-01-04 02:48:10.000000,0.0
2c1d37b8-fd9e-45fa-9b24-89739b013ab0,2025-01-02 14:31:15,2025-01-02 14:31:37.000000,22.0
2c1f849b-e06b-4328-85cf-e08ac85ee445,2025-01-06 23:07:19,2025-01-06 23:11:25.000000,246.0
2c20f140-2d65-4af6-9845-ef5592abb532,2025-01-03 09:10:18,2025-01-03 09:17:29.000000,431.0
2c22c39c-aae0-4c58-be57-5538f3156994,2025-01-03 19:16:48,2025-01-03 19:21:41.000000,293.0
2c2439da-fb0c-42ad-be3b-fe3a8d469544,2025-01-03 09:07:51,2025-01-03 09:09:35.000000,104.0
2c251621-583a-40b8-87d6-80876a20ef07,2025-01-02 21:22:08,2025-01-02 21:22:49.000000,41.0
2c2721c0-d23e-4802-b763-1f87316fdf47,2025-01-06 01:06:44,2025-01-06 01:09:04.000000,140.0
2c2818bc-cdca-44c7-879f-0003545c8c1a,2025-01-05 12:07:21,2025-01-05 12:09:33.000000,132.0
2c28849c-ea1a-498d-bd03-e68b9ed264d4,2025-01-06 07:46:14,2025-01-06 07:46:14.000000,0.0
2c28b986-3e7d-468a-b4f6-a5329371d071,2025-01-02 00:14:18,2025-01-02 00:14:18.000000,0.0
2c295331-7546-4c10-a3ec-df7b5942fadb,2025-01-02 05:55:59,2025-01-02 05:55:59.000000,0.0
2c2a6582-d9f2-479a-bf55-6ee80a17e94f,2025-01-06 16:46:24,2025-01-06 16:46:24.000000,0.0
2c2c0b78-c206-4381-af13-e42ea2549eb0,2025-01-01 04:23:20,2025-01-01 04:24:06.000000,46.0
2c2cc795-5adb-4891-97a4-f7a2b65fd971,2025-01-04 11:47:46,2025-01-04 11:51:43.000000,237.0
2c2de14b-02e1-43cd-a7ff-11809e3ee890,2025-01-02 18:14:58,2025-01-02 18:17:57.000000,179.0
2c2ee03a-254b-4129-810b-6d62663c6765,2025-01-06 22:43:03,2025-01-06 22:43:37.000000,34.0
2c2ef972-9a97-4d90-a356-887ba62e1112,2025-01-05 15:35:10,2025-01-05 15:38:20.000000,190.0
2c2f460e-8322-4f7e-b180-f7a3453a7371,2025-01-01 22:54:08,2025-01-01 22:54:08.000000,0.0
2c357dc0-bdd7-46d7-b80d-ac7396a26418,2025-01-05 02:41:28,2025-01-05 02:44:16.000000,168.0
2c361fb9-36ba-432a-9213-d5765b85de23,2025-01-03 09:02:24,2025-01-03 09:07:23.000000,299.0
2c368559-9bd9-4169-820c-68f69baefeb7,2025-01-04 04:51:18,2025-01-04 04:57:33.000000,375.0
2c36999a-38e5-42c4-abc4-3f4b41f2dfe3,2025-01-03 16:41:28,2025-01-03 16:43:36.000000,128.0
2c36a154-952f-40d0-a8df-576cd1f3c41d,2025-01-02 22:35:11,2025-01-02 22:35:11.000000,0.0
2c37a599-3564-4bf0-bb15-10d345cfda45,2025-01-03 13:25:43,2025-01-03 13:30:14.000000,271.0
2c3b05fc-07a9-478d-8e49-0a734e0af707,2025-01-03 10:14:14,2025-01-03 10:14:14.000000,0.0
2c3bb9d9-2d8b-43a8-a908-a462c5619ff3,2025-01-04 22:12:03,2025-01-04 22:16:43.000000,280.0
2c3c1762-cad6-4567-a425-a730ac71780e,2025-01-02 00:51:49,2025-01-02 00:55:09.000000,200.0
2c3e09f2-303a-429e-ab66-51e0111e77ba,2025-01-04 22:19:05,2025-01-04 22:28:07.000000,542.0
2c406aec-bc50-4c3a-a35d-14044a1ac336,2025-01-06 22:14:37,2025-01-06 22:14:37.000000,0.0
2c47f256-33f8-4e0e-98e5-ac94b59ce9a1,2025-01-04 03:19:20,2025-01-04 03:21:59.000000,159.0
2c4a9f6d-f394-4524-a537-169e8478741e,2025-01-06 15:53:04,2025-01-06 15:58:23.000000,319.0
2c4aa97f-e7a4-4f95-9e58-793954b74575,2025-01-06 12:06:30,2025-01-06 12:07:21.000000,51.0
2c4be451-d0fe-4959-aa94-585cadc2baac,2025-01-05 03:00:32,2025-01-05 03:06:52.000000,380.0
2c4c85e4-8efb-4069-a686-5924c44d71c6,2025-01-05 10:06:05,2025-01-05 10:06:05.000000,0.0
2c4c9e57-4a12-4c2a-8216-e6928b757a0c,2025-01-04 01:54:38,2025-01-04 01:58:05.000000,207.0
2c4e0706-01b1-4671-8424-d27e741623e9,2025-01-04 21:55:35,2025-01-04 22:00:13.000000,278.0
2c4ecaa0-b902-47eb-8698-10b0f804a6c6,2025-01-01 16:10:18,2025-01-01 16:12:02.000000,104.0
2c560836-9db5-4097-99ed-775538ae0540,2025-01-06 23:34:30,2025-01-06 23:34:30.000000,0.0
2c569ff0-7aba-4335-b1d2-5cc4d2cdeb2e,2025-01-05 02:21:30,2025-01-05 02:31:03.000000,573.0
2c57954d-8455-4b60-a463-48c052cb4b33,2025-01-05 13:00:41,2025-01-05 13:00:41.000000,0.0
2c57ede6-3b75-4fb2-9210-89576195c43c,2025-01-06 19:37:49,2025-01-06 19:37:49.000000,0.0
2c57ee66-ac15-4aaa-9ee3-99fe38cf4e1b,2025-01-05 09:53:33,2025-01-05 09:53:33.000000,0.0
2c59070a-dee1-4280-b87f-b790591ecd2b,2025-01-03 04:00:04,2025-01-03 04:10:08.000000,604.0
2c5d7492-bf34-4fc2-865d-cc8ace19c19c,2025-01-04 08:14:03,2025-01-04 08:14:03.000000,0.0
2c5f6b55-2128-43ce-a6f4-79941147f208,2025-01-03 06:18:03,2025-01-03 06:18:03.000000,0.0
2c61bc08-e1d9-44e5-a711-21d04b5a37ed,2025-01-02 04:53:39,2025-01-02 04:53:42.282704,3.282704
2c63dffb-2a29-4adf-ab3e-94aa5f7b48f2,2025-01-05 14:08:44,2025-01-05 14:11:28.000000,164.0
2c67bbbd-79b9-4948-9965-c23ba25efe85,2025-01-04 15:22:33,2025-01-04 15:27:33.000000,300.0
2c6a27ae-7a80-4f11-8155-16040a4014c1,2025-01-05 07:21:54,2025-01-05 07:26:30.000000,276.0
2c6a32b5-c775-4fd0-85c9-157bd3bb7525,2025-01-02 16:52:07,2025-01-02 16:52:07.000000,0.0
2c6adc4b-140c-46f3-87ad-e6f192e184a4,2025-01-06 10:50:14,2025-01-06 10:50:14.000000,0.0
2c6aec3f-f362-4212-93d5-0b9475893501,2025-01-05 01:12:39,2025-01-05 01:14:15.000000,96.0
2c6c9c5b-51ab-4e5f-8af2-b5d955647ead,2025-01-02 15:26:54,2025-01-02 15:26:54.000000,0.0
2c6ef503-26db-4a33-ab55-7425a88575b9,2025-01-06 03:17:57,2025-01-06 03:25:39.000000,462.0
2c6f2fd1-38a7-4b29-aaec-22215461108c,2025-01-04 19:12:58,2025-01-04 19:16:49.000000,231.0
2c6f9eac-3b0e-498e-a21e-29c243ff5cb7,2025-01-05 06:25:59,2025-01-05 06:28:05.000000,126.0
2c6ffcd1-e4d4-4536-9bb3-e6e547d85050,2025-01-06 18:25:19,2025-01-06 18:30:30.000000,311.0
2c723caa-2427-45a5-b159-a76c7647a94f,2025-01-05 23:21:54,2025-01-05 23:27:31.000000,337.0
2c73f3eb-6180-45ea-9f49-a3dcc6518faa,2025-01-05 02:00:31,2025-01-05 02:04:36.000000,245.0
2c74ba98-0c65-471e-a935-383457bd0abc,2025-01-01 15:55:13,2025-01-01 15:55:13.000000,0.0
2c74f29e-73c1-405c-91f8-ffcfd1016f4e,2025-01-05 01:29:32,2025-01-05 01:35:05.000000,333.0
2c75845a-7cac-4a94-804c-5c1c43eef986,2025-01-01 13:58:30,2025-01-01 14:06:20.000000,470.0
2c77bb07-d632-4fba-8501-517260bb4d79,2025-01-04 19:20:38,2025-01-04 19:23:49.000000,191.0
2c77c262-f5f3-45bb-a81d-f3641d7f7cab,2025-01-04 00:17:09,2025-01-04 00:24:39.000000,450.0
2c79df3b-7b49-4f52-bb27-ed71072aff19,2025-01-03 15:46:53,2025-01-03 15:50:11.000000,198.0
2c7b2b82-ad1b-4fcb-b3a3-69db9f34e44c,2025-01-05 21:39:26,2025-01-05 21:40:33.000000,67.0
2c7ccb88-97eb-40bd-bc37-9398e4b82bd3,2025-01-02 00:10:53,2025-01-02 00:14:58.000000,245.0
2c7cdfd6-0f1c-4daa-a5fa-637af9dab158,2025-01-05 15:01:43,2025-01-05 15:02:45.000000,62.0
2c7d755c-f8e6-4b2d-8827-4ec7f4847565,2025-01-02 16:08:32,2025-01-02 16:08:32.000000,0.0
2c7fff95-a1e3-4976-b300-539e49df129d,2025-01-03 19:15:04,2025-01-03 19:19:15.000000,251.0
2c801f07-5086-40ae-b971-2a7a20db1e5b,2025-01-03 23:39:44,2025-01-03 23:44:18.000000,274.0
2c84eb28-f001-49db-b603-3b6cefa0436f,2025-01-03 17:26:00,2025-01-03 17:32:06.000000,366.0
2c86ac22-53f2-4107-9ac7-5575fbac3b75,2025-01-01 22:59:19,2025-01-01 23:05:24.000000,365.0
2c877d30-d426-4c00-bb9f-db2f740d24de,2025-01-03 05:03:23,2025-01-03 05:03:23.000000,0.0
2c8a1eeb-620d-45ce-bf6f-2c4ead1ff1c7,2025-01-01 18:02:15,2025-01-01 18:02:15.000000,0.0
2c8aafd3-3dc0-4f19-81a4-8ef3f4fb41c7,2025-01-05 04:57:03,2025-01-05 04:59:24.000000,141.0
2c8b2ba5-37fb-4d55-86f1-317231b5be45,2025-01-01 00:29:13,2025-01-01 00:29:13.000000,0.0
2c8b82d4-6e57-4809-89b9-1cde7838a512,2025-01-05 21:54:09,2025-01-05 21:58:05.000000,236.0
2c8bd876-327c-4458-abba-5c683ac5c3eb,2025-01-05 14:55:11,2025-01-05 14:59:03.000000,232.0
2c8c998f-384e-4270-a8d5-9299de3acdf3,2025-01-04 10:01:59,2025-01-04 10:09:59.000000,480.0
2c904b04-b650-414b-9da1-7e3cc6bc4adb,2025-01-01 18:41:22,2025-01-01 18:44:48.000000,206.0
2c92b4e8-7a69-41e3-99fb-1a468e3d0a50,2025-01-06 19:24:18,2025-01-06 19:26:08.000000,110.0
2c95d9d7-72b9-49c0-86d1-ea9dc623941b,2025-01-03 13:14:30,2025-01-03 13:18:49.000000,259.0
2c9654de-c04f-4b4d-9e2f-d89eab529a5f,2025-01-06 02:25:17,2025-01-06 02:33:32.000000,495.0
2c97b55b-14f5-4116-9905-54988e7225ea,2025-01-02 08:51:07,2025-01-02 08:51:07.000000,0.0
2c98391c-63ec-4d56-b13e-867bc06af5e0,2025-01-04 05:44:50,2025-01-04 05:48:19.000000,209.0
2c9959e7-fc04-466c-8277-10abea9ef21e,2025-01-06 02:19:41,2025-01-06 02:26:17.000000,396.0
2c997c6e-5e95-48a0-9d76-b1b3bd981e48,2025-01-04 21:48:37,2025-01-04 21:53:09.000000,272.0
2c9994e4-d773-4bdc-b61c-f034358e823b,2025-01-03 00:19:54,2025-01-03 00:25:18.000000,324.0
2c9a50ff-06ab-423c-b2a7-c20bb5df4c87,2025-01-06 17:28:44,2025-01-06 17:35:12.000000,388.0
2c9c0aba-04a9-445a-a73e-4329a1460a34,2025-01-03 07:18:52,2025-01-03 07:21:39.000000,167.0
2c9ec083-691b-4b8d-987f-0b0ea7a1c290,2025-01-06 20:19:33,2025-01-06 20:22:06.000000,153.0
2ca021ed-e7d6-47a0-8ac4-de009013fbd3,2025-01-04 13:44:51,2025-01-04 13:44:51.000000,0.0
2ca5186e-dd75-44f6-839b-c25a1a40e2c5,2025-01-04 00:21:52,2025-01-04 00:25:21.000000,209.0
2ca5aa65-6efe-4143-8bb8-941375ed961d,2025-01-03 14:48:39,2025-01-03 14:49:03.000000,24.0
2ca787c1-0020-4f4e-81a0-3339773a4cb5,2025-01-03 22:11:50,2025-01-03 22:11:50.000000,0.0
2ca7b250-c751-4dc2-b9ba-74424884069b,2025-01-04 03:05:00,2025-01-04 03:09:19.000000,259.0
2ca941d5-a2ab-4526-8f63-4416e0bc8545,2025-01-06 14:15:48,2025-01-06 14:15:48.000000,0.0
2ca9fbc9-d348-44e8-b4d7-0a817a03e0f2,2025-01-06 21:36:15,2025-01-06 21:37:51.000000,96.0
2caa658b-0154-4930-b1c3-8aac1e8a1e7b,2025-01-04 16:10:43,2025-01-04 16:11:32.000000,49.0
2cab7bbe-5713-4743-85b6-888aa524dafa,2025-01-06 23:23:14,2025-01-06 23:28:14.000000,300.0
2cac1d40-af1b-42a5-a38c-a6c886e75481,2025-01-04 08:54:38,2025-01-04 09:02:39.000000,481.0
2cac1fda-71e3-4f55-bde5-fa24d4b1f8e5,2025-01-01 23:51:20,2025-01-01 23:53:58.000000,158.0
2cacd194-b369-4b1d-9ab5-85dde2a05228,2025-01-05 01:19:21,2025-01-05 01:19:21.000000,0.0
2caf3507-087c-4e8a-8c01-21acaddb6409,2025-01-04 06:31:09,2025-01-04 06:40:47.000000,578.0
2cb088f9-bcac-4361-9e03-f85ea8b23bb4,2025-01-04 06:09:47,2025-01-04 06:09:47.000000,0.0
2cb72021-ddb5-4542-bb62-1e684497d028,2025-01-06 10:21:03,2025-01-06 10:23:36.000000,153.0
2cb8f077-f216-4592-8f4e-1e74185eef74,2025-01-02 19:19:57,2025-01-02 19:28:13.000000,496.0
2cbcb024-d319-40ad-88ff-0aa693b6a289,2025-01-06 14:53:13,2025-01-06 14:53:34.000000,21.0
2cbfa184-64c5-4c49-bd6d-51a19bf11457,2025-01-05 17:15:33,2025-01-05 17:20:04.000000,271.0
2cc01dd9-fbf3-4fb9-9775-f53c47d693ae,2025-01-04 02:49:34,2025-01-04 02:51:47.000000,133.0
2cc2902e-4199-4dd4-a3b7-f5b520be7f68,2025-01-03 20:45:02,2025-01-03 20:48:30.000000,208.0
2cc41cc8-b128-440e-aaa3-5a7adcc4bbeb,2025-01-02 18:29:12,2025-01-02 18:33:26.000000,254.0
2cc5f8c6-5b5c-4ab9-9213-dd924405e05d,2025-01-05 18:55:57,2025-01-05 18:55:57.000000,0.0
2cc65bff-eae9-462c-90da-c0d42294d315,2025-01-02 03:40:42,2025-01-02 03:44:29.000000,227.0
2cc7d1c7-80d0-4a26-b87c-814a1b13312c,2025-01-06 15:25:18,2025-01-06 15:32:05.000000,407.0
2ccbd455-46f9-486a-8f5e-49e103fb57b3,2025-01-06 10:08:36,2025-01-06 10:10:35.000000,119.0
2ccc04e2-fd5b-421e-9bb1-b36e5f0dfe13,2025-01-05 03:51:37,2025-01-05 03:51:37.000000,0.0
2cccbbfc-b0d8-4272-a8ca-9c0a0456af5f,2025-01-03 09:29:32,2025-01-03 09:33:57.000000,265.0
2cd2d28b-0cc6-438a-8f01-1421e0bedfad,2025-01-02 05:47:40,2025-01-02 05:52:14.000000,274.0
2cd58713-8880-49bd-8cab-011e3835a805,2025-01-04 12:59:50,2025-01-04 13:03:45.000000,235.0
2cd6e066-d4df-4ba8-bc3f-c98828d06eba,2025-01-03 02:39:10,2025-01-03 02:43:12.000000,242.0
2cd73710-d290-4b4d-9d41-280912479bba,2025-01-01 01:31:24,2025-01-01 01:35:50.000000,266.0
2cd7787b-4abb-4a92-80aa-a25eb4b0c4f5,2025-01-01 18:34:37,2025-01-01 18:34:37.000000,0.0
2cdb7ea9-2a5e-44ce-9667-44fd6cfa4982,2025-01-02 10:11:30,2025-01-02 10:20:43.000000,553.0
2ce12422-7e03-484d-8958-7c4d4c1b0d40,2025-01-02 00:12:24,2025-01-02 00:18:34.000000,370.0
2ce15637-ba8f-4880-90c6-7466173bf4b6,2025-01-06 22:45:59,2025-01-06 22:45:59.000000,0.0
2ce1ec68-1c5b-43de-b187-e7853385f84b,2025-01-03 17:35:18,2025-01-03 17:43:01.000000,463.0
2ce32204-bdb4-43d9-a0a9-79bd6053924b,2025-01-03 04:12:29,2025-01-03 04:12:29.000000,0.0
2ce5fbd4-53c2-4c28-876a-91d1edd0da21,2025-01-06 05:54:01,2025-01-06 05:54:01.000000,0.0
2ce6410a-3945-471b-9b9d-cc2cbd698b3b,2025-01-04 03:11:19,2025-01-04 03:16:17.000000,298.0
2ce71b32-8bc8-4327-9d3c-563816236f28,2025-01-02 22:04:40,2025-01-02 22:07:16.000000,156.0
2ce78dfa-1f06-47de-a98f-055e3230f818,2025-01-02 15:50:55,2025-01-02 15:54:13.000000,198.0
2ce81db0-9f70-44e0-90e9-7bcbf7add6ed,2025-01-04 06:08:10,2025-01-04 06:17:44.000000,574.0
2ce8973f-47e0-4374-94ba-b9be22ffaafe,2025-01-04 07:43:25,2025-01-04 07:48:12.000000,287.0
2ce93545-ad2c-4428-b6b9-92c30f71ee42,2025-01-04 19:31:59,2025-01-04 19:32:13.000000,14.0
2ceaf9d8-91b4-4d50-ba54-0f7c72bd876f,2025-01-04 07:26:39,2025-01-04 07:26:39.000000,0.0
2cecd123-fb92-407e-b554-1605af56a549,2025-01-05 08:05:11,2025-01-05 08:13:11.000000,480.0
2ced8079-2ba8-42b7-9217-0a421e8571b8,2025-01-04 20:45:49,2025-01-04 20:54:14.000000,505.0
2cefbcd6-02f1-463e-88de-66e39ce3227e,2025-01-06 05:52:03,2025-01-06 05:52:03.000000,0.0
2cf15cff-7e34-4f70-b337-44062f00e38a,2025-01-04 20:29:35,2025-01-04 20:32:09.000000,154.0
2cf384cd-642a-4f6a-af43-ea488116d55a,2025-01-05 09:02:55,2025-01-05 09:11:47.000000,532.0
2cf7d3e6-642b-4e93-b495-837f572da733,2025-01-03 04:40:04,2025-01-03 04:41:22.000000,78.0
2cfa8c71-3b39-4d64-8ba7-e6643a561723,2025-01-02 07:44:01,2025-01-02 07:55:17.000000,676.0
2cfb232c-d1bd-40a7-a140-aad7612169bb,2025-01-04 19:52:26,2025-01-04 19:59:56.000000,450.0
2cff00c5-c704-463d-aa26-e6106a5719a3,2025-01-04 22:38:42,2025-01-04 22:43:13.000000,271.0
2cffc36a-d8ae-4513-9c96-a9573111a04a,2025-01-02 04:33:52,2025-01-02 04:33:52.000000,0.0
2d001ec2-3ee3-4b8b-986b-a4c8f4ca92d1,2025-01-01 10:39:40,2025-01-01 10:40:19.000000,39.0
2d023761-ae13-43d1-9a9a-14714de40946,2025-01-01 21:31:27,2025-01-01 21:39:30.000000,483.0
2d02d186-34f7-4645-86ac-8961da00721a,2025-01-04 21:43:25,2025-01-04 21:50:13.000000,408.0
2d034e3d-537e-454c-a8d1-0a0a4adeb436,2025-01-06 14:06:46,2025-01-06 14:12:44.000000,358.0
2d064851-0877-444e-9643-478ce1f96027,2025-01-02 21:43:54,2025-01-02 21:43:54.000000,0.0
2d0757c7-b9ad-4385-b6a6-3d3de8825bb5,2025-01-03 06:24:17,2025-01-03 06:27:39.000000,202.0
2d07cfd4-2919-4ec6-9bcf-729c08407f05,2025-01-06 05:20:30,2025-01-06 05:21:45.000000,75.0
2d086b9f-0acc-4f86-ac94-0c67e5d0bac4,2025-01-03 07:14:06,2025-01-03 07:14:24.000000,18.0
2d0a5411-a0cf-4c76-a52f-7db83929d2f5,2025-01-01 07:21:24,2025-01-01 07:22:13.000000,49.0
2d0d00d5-1572-4355-8eba-8be156418586,2025-01-02 17:37:38,2025-01-02 17:40:22.000000,164.0
2d0f5eb6-c14d-4ded-a95d-99b48043111a,2025-01-01 00:30:40,2025-01-01 00:31:21.000000,41.0
2d100cae-3cee-40b7-bdf4-cbc3b2534dcf,2025-01-03 05:02:23,2025-01-03 05:03:25.000000,62.0
2d1335e8-3bed-4a0f-aea7-b6a22d608ba9,2025-01-01 19:38:40,2025-01-01 19:45:07.000000,387.0
2d13dcbb-317f-4489-b4de-7bc75bbd7a16,2025-01-03 00:40:45,2025-01-03 00:45:20.000000,275.0
2d13e663-193e-4242-8e35-e2201c44690e,2025-01-02 08:26:30,2025-01-02 08:26:30.000000,0.0
2d149562-a788-4b2b-a9b9-4e532f3a198c,2025-01-01 08:32:31,2025-01-01 08:34:30.000000,119.0
2d17584f-b7a2-46b2-9afd-7f3d9848c666,2025-01-05 01:16:26,2025-01-05 01:16:26.000000,0.0
2d18e961-a218-49c0-bc6e-c7c8dcd19dba,2025-01-01 06:23:35,2025-01-01 06:23:35.000000,0.0
2d190ff2-38cf-4f94-8e88-bb817746025a,2025-01-04 01:07:06,2025-01-04 01:08:38.000000,92.0
2d1a7ab4-6bd2-4eb3-a1ac-0cb119f4cef3,2025-01-04 13:23:05,2025-01-04 13:30:00.000000,415.0
2d1ab5a5-29f3-4bbb-b763-2ec5a4320a65,2025-01-03 00:36:22,2025-01-03 00:36:22.000000,0.0
2d1ce164-5d3b-4b2a-a191-d5fe491d129f,2025-01-01 00:52:51,2025-01-01 00:54:11.000000,80.0
2d1d3c3b-76de-48d2-a58e-8d5568ea3200,2025-01-03 09:20:59,2025-01-03 09:24:12.000000,193.0
2d1f1b1f-801b-41a7-9616-ce7be5a6477c,2025-01-03 06:13:59,2025-01-03 06:13:59.000000,0.0
2d1f3c0c-b81c-4649-874d-181afad13d10,2025-01-02 14:45:06,2025-01-02 14:52:56.000000,470.0
2d203380-14ba-438f-8157-4a77c726062a,2025-01-02 11:57:26,2025-01-02 12:00:28.000000,182.0
2d21c687-6217-443c-aab7-a48ac7906e8e,2025-01-04 09:19:21,2025-01-04 09:23:48.000000,267.0
2d220388-c4dc-42ae-ad6d-a2648e0e6ca7,2025-01-04 12:22:02,2025-01-04 12:22:02.000000,0.0
2d222ae6-a573-4b9b-a044-2c651e5b3a1d,2025-01-02 18:33:55,2025-01-02 18:37:12.000000,197.0
2d230890-cce2-4cd1-8393-645e7e5b3f08,2025-01-06 02:13:24,2025-01-06 02:13:24.000000,0.0
2d279e4b-e2ab-4879-9402-ddc0fca96b0c,2025-01-03 05:50:41,2025-01-03 05:52:01.000000,80.0
2d297a0d-4aad-4951-92fe-3a0c240bd805,2025-01-02 13:40:36,2025-01-02 13:42:23.000000,107.0
2d29da1e-1ce2-4e14-b2b2-5aaead97d035,2025-01-05 13:41:06,2025-01-05 13:45:08.000000,242.0
2d29ff13-549c-485d-bd4b-9b59c0bb9a79,2025-01-04 05:48:28,2025-01-04 05:48:28.000000,0.0
2d2a49d9-8d5b-4437-889a-0dea8d2f4178,2025-01-06 09:51:18,2025-01-06 09:55:37.000000,259.0
2d2aa334-fcfa-435a-ad98-5ea09de75d02,2025-01-05 06:58:36,2025-01-05 07:03:21.000000,285.0
2d2baace-bcd5-44ed-ab32-315022fa74b6,2025-01-01 21:45:06,2025-01-01 21:45:06.250100,0.2501
2d2e32bd-5ae5-4365-bfcb-2aa98faaec44,2025-01-06 22:49:31,2025-01-06 22:57:00.000000,449.0
2d2edaa6-6867-4040-b428-95ed3af4a290,2025-01-02 06:12:05,2025-01-02 06:12:05.000000,0.0
2d301d66-985f-4d3a-b9a9-b7c8ff360d5f,2025-01-02 00:41:02,2025-01-02 00:45:06.000000,244.0
2d323546-3022-498b-99f0-802dffb1c49a,2025-01-03 11:05:38,2025-01-03 11:05:38.000000,0.0
2d337b2e-2c9c-4c5b-8e93-b2820985cb06,2025-01-04 12:57:26,2025-01-04 12:59:34.000000,128.0
2d341221-a027-4c26-b6c1-4618b4abbda5,2025-01-03 07:32:56,2025-01-03 07:38:10.000000,314.0
2d348e5d-94e7-4b0e-a6b8-dabb6ffca9da,2025-01-04 23:53:18,2025-01-04 23:53:18.000000,0.0
2d34acce-5bf1-44c2-beae-2162cbed7808,2025-01-01 15:03:38,2025-01-01 15:08:42.000000,304.0
2d35f9da-8071-4889-a01e-01ea420b810c,2025-01-02 06:31:18,2025-01-02 06:31:31.000000,13.0
2d36a8f9-d5e6-4ce7-97da-aeb403727e6d,2025-01-02 15:37:34,2025-01-02 15:37:34.000000,0.0
2d37f8a4-1ee5-4d44-9f7b-bddb203cfd94,2025-01-03 19:59:03,2025-01-03 19:59:03.000000,0.0
2d3830b3-7a20-4450-b7ae-278c2571514a,2025-01-03 11:11:40,2025-01-03 11:13:41.000000,121.0
2d397308-7df1-4291-b4dd-80637bdc519b,2025-01-04 18:48:43,2025-01-04 18:48:43.000000,0.0
2d3a3b26-de84-43d2-b3c7-111e3b4bcebe,2025-01-01 14:04:05,2025-01-01 14:15:57.000000,712.0
2d3b6ee6-44a2-4cef-b193-5605287b208b,2025-01-04 18:24:41,2025-01-04 18:27:03.000000,142.0
2d3c6782-1ad5-4e92-9ff8-6002b63b4492,2025-01-05 08:19:14,2025-01-05 08:23:40.000000,266.0
2d3e5daa-35b7-4d2f-8c13-1ebb45c92001,2025-01-04 07:52:09,2025-01-04 08:05:59.000000,830.0
2d40f91f-b358-4dac-a60c-ebc60b4e027e,2025-01-06 02:09:20,2025-01-06 02:12:38.000000,198.0
2d41dc82-d978-450d-ad5f-1b1ef0ee853a,2025-01-05 12:51:14,2025-01-05 12:55:45.000000,271.0
2d4704fe-d572-42d3-8fe0-f2610ff347d0,2025-01-05 12:29:14,2025-01-05 12:30:15.000000,61.0
2d478824-6e75-416d-b546-971a871f0adb,2025-01-06 01:37:23,2025-01-06 01:37:23.000000,0.0
2d48002f-eefd-40cd-ad47-d1561a3c0b0e,2025-01-04 01:04:07,2025-01-04 01:07:47.000000,220.0
2d488c6d-29f2-45ae-9158-9476d4a253b5,2025-01-03 06:54:37,2025-01-03 06:59:01.000000,264.0
2d4a6450-3197-4ce5-a037-7c472790afe2,2025-01-03 07:34:57,2025-01-03 07:34:57.000000,0.0
2d4b186d-bd9a-4894-b304-db67ba518e52,2025-01-01 05:50:18,2025-01-01 05:57:55.000000,457.0
2d4b20af-4ec8-4ff3-b9c4-9844a5102739,2025-01-02 17:35:43,2025-01-02 17:43:02.000000,439.0
2d4e2b30-73d0-4f34-8f70-15820d77e682,2025-01-04 05:04:42,2025-01-04 05:04:42.000000,0.0
2d4fa535-0707-43e2-b4f8-5c8a701b59e8,2025-01-05 05:21:30,2025-01-05 05:21:30.000000,0.0
